bool	0.034635000088512974
node	0.03285322639198946
index	0.02777408792961223
str	0.019952158186995864
0	0.010634610136251572
elif	0.009159262053755887
nodes	0.006844735502467264
warnings	0.004227314913140428
ctx	0.003817559266267833
Iterator	0.0034724729238666267
get_enumtype	0.00337601679270213
sphinxSetupCodeBlockInFootnote	0.0033344546246278322
errors	0.003125203148807166
appendix	0.003120853804710712
visit_title	0.0030127642794961066
multilingual	0.002925762696062841
triple	0.0025957055250117843
to	-0.0025525198504625954
ignored	0.002477296192381897
arg	0.002292927431337513
latex_docclass	0.0020457319483974524
HTML	0.002006131355660286
compound	0.00198886534329037
lang	0.001984901721512217
renewcommand	0.0019627685929317464
loop	0.00177634434877029
get_nested_level	0.0016068623174922414
section	0.0015577945279752123
Helper	-0.0014130886913056718
pygments_style	0.0012927271186576833
depart_term	0.001281783216911394
add_target	-0.0012676586157183783
com	0.0012140569544293075
level	0.0012009999836858122
sphinxstylesidebartitle	0.0011618125950544696
numbered	-0.0011505445954524537
X	0.0011424578874620031
Ubuntu	0.001112111742422135
increased	-0.0010511306257998878
scale	0.000866683595332651
LaTeXBuilder	-0.0007925677839170154
visit_note	-0.0007415361702011798
issues	0.0006841982980084749
TextElement	-0.0003802677347877086
href	0.0003324366727409062
align	-0.0003109665600913837
depart_option_group	-0.00026329486689084553
exc	-0.0002514921336917954
refs	0.00012831562806542524
compact_list	-2.15755660137847e-07
