mypy	-0.023730134152151815
acb2eadc8e692be4c8212cf1d3697e10e298a384	-0.011990179794004345
backport	-0.011743639967456795
subprocess	-0.00620004258118133
run	0.003973719484076525
caught	-0.003374669640096929
doc	-0.0032852802644813234
cfg	0.0031698353108302164
target	-0.0030529771100057824
fix	-0.0029920835036617997
bug	-0.002900302175818722
Python	-0.00276813358198956
starting	-0.002573362564257947
Specify	-0.002398774424906716
commit	-0.002375936541533983
But	-0.0023656287325986717
taking	-0.0022566968763510008
x	-0.0020798081536335914
version	-0.002078684388485073
real	-0.0020518935895293723
the	0.002030154083866578
picked	-0.001908055167444274
3	0.0016638612007723996
function	-0.0015236119065624484
of	-0.0014559193932888138
