Bugfix	-0.02567585422132489
7267	-0.012012295214176794
autodoc	-0.010685150988857167
errormsg	-0.01048046680488901
Fix	-0.010068451820918457
location	-0.005234120820778034
https	-0.005075068318828325
refs	-0.004746090434915428
Feature	-0.004275835291761488
wrong	-0.0036828606878746063
Purpose	-0.003539393520952505
options	-0.002730432366790342
invalid	-0.002332749309879859
sphinx	0.0018214115778785835
directive	-0.0011062418553566605
issuecomment	-0.0010279276352892035
doc	-0.000895711249973687
has	0.0007253035406459678
com	-0.0007248833416943411
596045469	-0.0007046000311915178
github	0.0005267916852770574
for	-0.00046267203827736936
pull	0.0002430343030941249
or	0.0002150995343568542
