mypy	-0.030638841672455435
backport	-0.018455356095654348
acb2eadc8e692be4c8212cf1d3697e10e298a384	-0.015161603668720613
subprocess	-0.006384342548132048
run	0.006159141560760272
x	-0.00503240042414547
after	-0.004577332986237953
target	-0.0037919980007702974
cherry	-0.0035755486310872094
fix	-0.0035169446185028055
Python	-0.003488398356571172
Conflicts	-0.003385701471928751
function	-0.0032760561318384567
a	0.0031982241000812223
6	-0.0030504857489375425
real	-0.002964847183802607
version	-0.002707448125809833
https	-0.002679233978524783
to	-0.002465123850049982
3	0.002425147363908507
sphinx	-0.0022961577381572845
commit	-0.0022424412689511716
starting	-0.002153097593831993
the	-0.0018297187230953737
encoding	0.0014242102031133685
