mypy	-0.03064167525218676
acb2eadc8e692be4c8212cf1d3697e10e298a384	-0.017510687614332013
backport	-0.015980391577172754
run	0.006262501388183796
subprocess	-0.005055104364791236
x	-0.004925986283552247
commit	-0.004354641562587427
function	-0.0033600769894023166
Specify	-0.0033504399767404396
fix	-0.003278668483627292
But	0.0032459498362934873
to	-0.0031587221380959224
Python	-0.003122099339205284
taking	-0.0029089474363470356
version	-0.0028771498819171316
argument	-0.0028245545557960762
bug	-0.002603119351120252
of	-0.002274256314886697
setup	-0.002157198206617812
appears	-0.002145151789750164
picked	-0.0021438836873070477
Subject	-0.0021208222944186046
2	-0.0020855191838715825
on	0.002069131723878272
6648	0.0019882366435692448
