bool	0.02776452381549447
index	0.01948962766263116
str	0.017532595254263084
0	0.016902005173041426
node	0.01684645438994898
Tuple	0.0085827438291747
Index	0.008040388998578998
title	0.00792137283810883
nodes	0.007389734971452087
ret	0.0071235816487756716
indexnode	0.006337084067169952
typ	0.006276332880153273
typing	0.005963384450910064
sn	0.005729294662090616
Node	0.005633433918603062
int	0.005510319330896561
rolename	0.0054864254334523075
backslashes	0.005288227642851116
text	0.005020504440094079
rfcnum	0.004683927461719995
py	0.004413115065195738
accelerator	0.004384538351922029
len	0.004010601612634486
process_index_entry	0.0038646077425318697
span	0.003831888878915754
textnode	0.003831432625941159
app	-0.0037052331554644235
class	-0.00369544163679316
return	0.0035779625490799383
lineno	0.003234148649138945
Sphinx	-0.0031447127853438876
base_url	-0.003102787733144442
Dict	-0.0029643931583921645
This	0.002851380867151239
rawtext	0.0026214862767785147
2	0.0024781419731824956
SphinxRole	0.002411992793195147
setup	-0.002293256177631831
config	-0.0021834198698578396
None	-0.002113270723909902
BuildEnvironment	-0.001972736227446305
roles	-0.0018414619935998202
refdomain	-0.0015457250496783718
parse	-0.0014493999310131378
created	-0.0013942856057257657
ReferenceRole	0.001342139246431928
use	-0.0013046371336361928
set_role_source_info	-0.001172220165858451
Python	-0.0008538922574635577
else	-0.0003812208854108339
