Bugfix	-0.004644963108564588
targetname	-0.003258303668268304
xref	-0.002973288333917357
signode	-0.002919409880241395
7269	-0.0025458837905586707
expr	-0.002382100966677467
enums	-0.002333473017156408
structs	-0.002208479184120494
enumerators	0.0018012438392132147
cpython	-0.0017317987397806223
expected	0.0013343169240745704
regex	-0.0012233573030781277
furture	-0.0010278693837863695
thing	-0.000994055053341067
use	-0.0008814903019299317
parsed	-0.0008735173891299571
injection	0.0008533565635576068
PR	0.0007867600408763142
they	0.0007353083267355215
signatures	-0.0007346674124032693
is	0.0007184478812264239
some	-0.0007039654487516819
best	0.0006982872823935203
While	0.000666107549080457
output	0.0005587968238467263
