Bugfix	-0.031190355980787128
6564	-0.030290081308219922
HTML4	-0.016454123433351044
html	-0.0075422819717948135
HTML	-0.00660915466057024
ref	-0.0052181245830344265
width	-0.005001408791192032
Fix	-0.0042317283976671515
table	-0.004194045839654345
refs	0.003953882489058915
ignored	-0.0039354771550024455
seems	-0.0037806794364139006
writer	-0.0033364599625969314
of	0.0030648884019141578
Feature	-0.002992364198746605
Purpose	-0.0026376822586978614
was	0.0022619599671084754
on	-0.002086375431306577
Note	-0.0017121963141146126
working	-0.0016389139959738584
or	-0.0012546562679723687
builder	-0.001250628313764008
is	0.0010545899803551088
a	-0.000864285331455816
fine	0.00044459509240862984
